id,name,year_established,country,description,url,has_trading_incentive,trust_score,trust_score_rank,trade_vol_24h_btc,trade_vol_24h_btc_normalized,trade_vol_24h_usd,trade_vol_24h_usd_normalized,age_of_exchange,ingested_at
arthswap-astar-zkevm,ArthSwap (Astar zkEVM),,,,https://app.arthswap.org/#/swap,False,2.0,650.0,0.0286421547752077,0.0286421547752077,1825.51,1825.51,,2024-06-23 22:50:18.517587
lif3,LIF3 (Tombchain),,,,https://lif3.com/swap,False,2.0,651.0,0.024245275874685,0.024245275874685,1545.28,1545.28,,2024-06-23 22:50:18.517587
soulswap,Soulswap,,,,https://soulswap.finance/,False,2.0,652.0,0.0239132226665305,0.0239132226665305,1524.11,1524.11,,2024-06-23 22:50:18.517587
ezkalibur,eZKalibur,,,,https://dapp.ezkalibur.com/,False,2.0,653.0,0.0237895902960113,0.0237895902960113,1516.24,1516.24,,2024-06-23 22:50:18.517587
wagyuswap,WagyuSwap,,,"WagyuSwap is the first decentralized exchange on the Velas Network, a blockchain with much lower transaction costs than Ethereum, Bitcoin, and Binance Smart Chain. Velas is clocked as the fastest blockchain in the world.",https://exchange.wagyuswap.app/swap,False,2.0,654.0,0.0217743050210422,0.0217743050210422,1387.79,1387.79,,2024-06-23 22:50:18.517587
roguex-protocol,RogueX Protocol ,,,,https://app.roguex.io/#/swap,False,2.0,655.0,0.0216579254108307,0.0216579254108307,1380.37,1380.37,,2024-06-23 22:50:18.517587
oracleswap,Oracleswap,,,,https://dex.oracleswap.io/en/swap?,False,2.0,656.0,0.0207275179356577,0.0207275179356577,1321.07,1321.07,,2024-06-23 22:50:18.517587
swych,SWYCH,,,,https://app.titano.finance/swap,False,2.0,657.0,0.0204273391249182,0.0204273391249182,1301.94,1301.94,,2024-06-23 22:50:18.517587
morpheus_swap,Morpheus Swap,,,,https://morpheusswap.finance/,False,2.0,658.0,0.0199762235861074,0.0199762235861074,1273.19,1273.19,,2024-06-23 22:50:18.517587
degenswap-degenchain,DegenSwap,,,,https://dex.swapdegen.tips/#/swap,False,2.0,659.0,0.0151485132796769,0.0151485132796769,965.49,965.49,,2024-06-23 22:50:18.517587
zenlink_moonriver,Zenlink (Moonriver),,,,https://dex.zenlink.pro/#/swap,False,2.0,660.0,0.0146552533411292,0.0146552533411292,934.06,934.06,,2024-06-23 22:50:18.517587
lfgswap-core,LFGSwap (Core),,,,https://app.lfgswap.finance/swap?chainId=1116,False,2.0,661.0,0.0141658902887451,0.0141658902887451,902.87,902.87,,2024-06-23 22:50:18.517587
radioshack_ethereum,RadioShack (Ethereum),,,"RadioShack is a 100-year-old brand that now aims to be the first protocol to bridge the gap to mainstream usage of blockchain and cryptocurrencies.

As a first step, RadioShack is fixing the chaotic and dispersed nature of liquidity addition on today's AMMs. To solve this problem, RadioShack aims to significantly reduce the diameter of the graph of swappable tokens, and increase liquidity per pair. This will be achieved by using a single large-degree node (the RADIO node) to create what they refer to as The Starfish Topology: a pairing of the single large node with all swappable pairs.",https://app.radioshack.org/swap?,False,2.0,662.0,0.0093651373892234,0.0093651373892234,596.89,596.89,,2024-06-23 22:50:18.517587
zipswap,ZipSwap,2022.0,,"Zipswap is a more gas efficient, optimistic rollup native swap. Based on a modified UniswapV2 codebase, the goal of ZipSwap is to provide users with lowest fee possible on optimistic rollups.",https://zipswap.fi,False,2.0,663.0,0.0083428625928345,0.0083428625928345,531.73,531.73,2.0,2024-06-23 22:50:18.517587
excalibur,Excalibur,2022.0,,"Excalibur Exchange is a Decentralized protocol built with a focus on sustainability and capital efficiency. Ownership and governance of the protocol will be truly decentralized, from day one vesting into the hands of traders, liquidity providers and listed projects growing the ecosystem. Advanced shareholding mechanisms, time vault staking & project-owned liquidity ensure that we can reach this holy grail.",https://app.excalibur.exchange/,False,2.0,664.0,0.0074882749584679,0.0074882749584679,477.27,477.27,2.0,2024-06-23 22:50:18.517587
birake,Birake,2018.0,Estonia,,https://birake.com,False,2.0,665.0,0.00723793,0.00723793,461.31,461.31,6.0,2024-06-23 22:50:18.517587
derpdex,DerpDEX (zkSync),2023.0,British Virgin Islands,"Trade, earn, stake, and launch crypto with the most best DEX on the internet. Make derp great again!",https://app.derpdex.com/,False,3.0,666.0,0.0028926104841707,0.0028926104841707,184.36,184.36,1.0,2024-06-23 22:50:18.517587
apeswap-arbitrum,Apeswap (Arbitrum),,,,https://apeswap.finance/swap,False,2.0,667.0,0.0025655651628235,0.0025655651628235,163.52,163.52,,2024-06-23 22:50:18.517587
yoshi_exchange_bsc,Yoshi.exchange (BSC),,,,https://yoshi.exchange/,False,,668.0,0.0018782893266004,0.0018782893266004,119.71,119.71,,2024-06-23 22:50:18.517587
algebra_finance,Algebra finance,,,,https://app.algebra.finance/,False,2.0,669.0,0.0016335401120066,0.0016335401120066,104.11,104.11,,2024-06-23 22:50:18.517587
tangoswap,TangoSwap,,,,https://tangoswap.cash/swap,False,2.0,670.0,0.0014452134026362,0.0014452134026362,92.11,92.11,,2024-06-23 22:50:18.517587
sharkswap,SharkSwap,,,,https://www.sharkswap.xyz/swap,False,2.0,671.0,0.0010570323296157,0.0010570323296157,67.37,67.37,,2024-06-23 22:50:18.517587
amaterasu,Amaterasu Finance,2022.0,,,https://app.amaterasu.fi/,False,2.0,672.0,0.0004669916204648,0.0004669916204648,29.76,29.76,2.0,2024-06-23 22:50:18.517587
uniwswap,UniWswap,,,,https://app.uniwswap.com/#/swap,False,2.0,673.0,5.63634756674e-05,5.63634756674e-05,3.59,3.59,,2024-06-23 22:50:18.517587
nuri-v2,Nuri V2,,,,https://www.nuri.exchange/swap,False,2.0,676.0,115.62649830393885,0.0,7369482.62,0.00,,2024-06-23 22:50:18.517587
xswap-v3,XSwap Protocol V3,2022.0,Saint Vincent and the Grenadines,"XSwap Protocol is a decentralized finance (DeFi) protocol built on the Xinfin network. It serves as an automated liquidity protocol that enables users to exchange various XRC-20 tokens without the need for a centralized intermediary or order book. XSwap operates as a decentralized exchange, meaning it doesn't rely on traditional order books. Instead, it utilizes liquidity pools to facilitate token swaps. Users can trade various Xinfin-based tokens directly from their wallets without the need for a centralized authority.  XSwap uses the concept of AMM, which involves using smart contracts to automate trading functions. Liquidity providers (LPs) deposit pairs of tokens into smart contracts, creating liquidity pools. These pools are used to facilitate trades, with prices determined algorithmically based on the ratio of the two tokens in the pool. Users contribute to liquidity pools by depositing an equal value of two tokens into a smart contract. In return, they receive liquidity provider (LP) tokens, representing their share of the pool. These LP tokens can be redeemed at any time, along with a portion of the trading fees generated by the pool. XSwap uses a mathematical formula called the constant product formula (x * y = k) to determine the price of assets in a liquidity pool. The product of the quantities of the two tokens (x and y) remains constant, which allows for price adjustments as the ratio of tokens changes with each trade. Users can easily swap one XRC-20 token for another directly through XSwap's user interface or by interacting with its smart contracts. The trade is executed at the current market price determined by the AMM algorithm. XSwap is a permissionless and open-source protocol. Anyone can access and use the platform without requiring approval.  XSP is the governance token of the Uniswap protocol. Holders of UNI can participate in the decision-making process by voting on proposals related to the protocol's development and parameters. XSwap serves as the first launchpad within the XDC network, providing a comprehensive suite of services including token creation, presale initiation, token and liquidity locker, and multisender functionality for all XRC20 tokens. Additionally, XSwap features a robust farming platform and extends its services to include a mobile wallet for user convenience. XSwap plays a pivotal role in the growth of decentralized finance by providing a user-friendly, permissionless, and efficient way for users to trade a wide variety of tokens directly from their wallets.",https://v3.xspswap.finance/,False,2.0,677.0,2.7872456343382463,0.0,177645.77,0.00,2.0,2024-06-23 22:50:18.517587
polycat_finance,Polycat Finance,,,"Polycat launched May 2021 as a yield farm and yield aggregator. Since then has expanded to become a hybrid yield optimizer: with both yield aggregation (Vaults), and decentralized exchange (DEX).
 
Polycat is built on Ethereum's EVM and Solidity smart contracts, powered by Polygon Network's Layer 2 scalability and infrastructure. By utilizing L2 for transactions, Polycat's users can trade, invest and farm cryptoassets instantly, with close to zero gas/transaction costs.

Polycat's products have been audited by multiple security firms, bringing users peace of mind. 
",https://polycat.finance/swap,False,3.0,678.0,0.0336293442480506,0.0,2143.37,0.00,,2024-06-23 22:50:18.517587
bitbegin,Bitbegin,2018.0,Georgia,"BitBegin Exchange is a centralized exchange established in March 2018 that is a Brand of British Capital LLC, established in 2007 with the National Bank of Georgia license as a Financial company. The platform offers the following products: Spot, Derivatives (USDT perpetual, USDC perps, inverse perps, futures, USDC options, leveraged tokens), NFT marketplace, BitBegin Earn, Buy Crypto, and Options.

Who Are the BitBegin Founders?
It was established by founder and CEO Serkan Kaplan. After graduating from The University returned to work and found the British capital company in 2007, after 11 years In 2018, he co-founded the BitBegin brand as a crypto exchange.

When Did Bitbegin Launch?
BitBegin was launched in March 2018.

Where Is BitBegin Located?
The company is registered in Georgia as a British Capital LLC established in 2007 with the National Bank of Georgia license as a Financial company Register Number:200232907 and is headquartered in Georgia with offices in London and Istanbul.

BitBegin Restricted Countries
The global platform is available to customers worldwide, except for countries with service restrictions such as Afghanistan, Central African Republic, Congo-Brazzaville, Eritrea, Congo-Kinshasa, Guinea-Bissau, Cuba, Lebanon, Iran, Mali, Iraq, Namibia, Libya, Somalia, North Korea, South Sudan, Syria, Sudan, and Yemen.

What Coins Are Supported on BitBegin?
BitBegin has over 32 crypto tokens and Coin listed and over 38 spot trading pairs, including major coins like BTC, ETH, TRX, SOL, BAT, SOL, LTC, ADON, NEVA, DOGE, AVAX, MATIC, DOT, and more.",https://bitbegin.io,False,2.0,679.0,1183.6231072886217,0.0,75438502.81,0.00,6.0,2024-06-23 22:50:18.517587
bcex,BCEX,,Hong Kong,,https://www.bcex.kr/,False,2.0,680.0,131.87416966448876,0.0,8405031.85,0.00,,2024-06-23 22:50:18.517587
auroraswap,AuroraSwap,2021.0,,,https://swap.auroraswap.net/#/swap,False,3.0,681.0,0.093238559268262,0.0,5942.58,0.00,3.0,2024-06-23 22:50:18.517587
solidly,Solidly V1 (Fantom),,,,https://solidly.exchange/,False,3.0,682.0,0.0295843965636567,0.0,1885.57,0.00,,2024-06-23 22:50:18.517587
blokmy,Blokmy,2018.0,Malaysia,,https://blokmy.com/,False,2.0,683.0,616.5445135129125,0.0,39295612.54,0.00,6.0,2024-06-23 22:50:18.517587
bishang,Bishang,2018.0,Malaysia,,https://www.bishang.pro,True,1.0,684.0,3780.4000826043557,0.0,240944706.56,0.00,6.0,2024-06-23 22:50:18.517587
omax-swap,Omax Swap,2022.0,United Arab Emirates,Omax Swap is the first AMM dex on Omax chain. ,https://omax.app/,False,2.0,685.0,0.0001852959643517,0.0,11.81,0.00,2.0,2024-06-23 22:50:18.517587
gasx,GasX,,,,https://app.gasturbo.io/#/,False,2.0,686.0,0.3140263735382453,0.0,20014.55,0.00,,2024-06-23 22:50:18.517587
agni-finance,Agni Finance,2023.0,Unknown or Invalid Region,,https://agni.finance/swap,False,1.0,687.0,27.740189705015087,10.335281465160458,1768027.65,658721.64,1.0,2024-06-23 22:50:18.517587
curve_arbitrum,Curve (Arbitrum),,,,https://arbitrum.curve.fi/,False,1.0,688.0,59.04375618828911,5.036111212581829,3763167.97,320977.76,,2024-06-23 22:50:18.517587
niza-global,Niza Global,2021.0,Lithuania,"Niza Global is a crypto exchange and banking platform founded on 2021. It offers a comprehensive range of services merged to meet the needs of cryptocurrency enthusiasts worldwide.  We provide users with access to a trusted platform for buying, selling, and trading cryptocurrencies. Additionally, it functions as a banking platform where users can order their dedicated IBAN’s. Send & Receive SEPA/SWIFT transfer. Crypto Card with highest limits for online purchases and ATM withdrawals. Fiat deposits with hundreds of payment methods like SEPA, SWIFT, VISA, Mastercard, Google Pay, Apple Pay etc.  Regulated in prominent jurisdictions such as Lithuania, Bulgaria, and Costa Rica. Obtained MSB registration in the U.S.A, Canada. Additionally, the platform works closely with regulators in all markets where it operates to maintain full compliance with regulatory requirements.  At the core of Niza Global’ s ecosystem lies the NIZA Coin, which offers users exclusive benefits and privileges within the platform like Staking at 35% APY.  Users can also transfer assets between each other with zero fees, and we committed to keeping fees low to ensure users can maximize their investments.  With a mobile app available on both the Play Store and the App Store, users can easily access Niza Global from their smartphones, empowering them to manage their investments on the go.  Regarding safety, Niza Global prioritizes the security of user assets. Furthermore, Niza Global implements anti-money laundering and counter-terrorism financing measures, including Know Your Customer (KYC) procedures and the reporting of suspicious activity and transactions. Users can have confidence that their investments are safeguarded by Niza Global’ s commitment to security and compliance.  In our journey towards building the Niza Ecosystem, we have an extensive roadmap outlining upcoming releases. Among these exciting developments are the Niza Global DEX and Niza Chain. Providing users with enhanced opportunities and capabilities within the crypto space.",https://niza.io,False,1.0,689.0,2406.820031828868,2.882897708084845,153399252.37,183742.18,3.0,2024-06-23 22:50:18.517587
financex,FinanceX,2018.0,Singapore,,https://financex.trade/,False,1.0,690.0,44.79043270280357,2.5883002545734395,2854728.98,164965.94,6.0,2024-06-23 22:50:18.517587
mdex_bsc,Mdex BSC,2021.0,Singapore,,https://bsc.mdex.com/#/swap,True,1.0,691.0,3.4259735704217693,0.8300337011343235,218355.25,52902.40,3.0,2024-06-23 22:50:18.517587
enosys-flare,Enosys (Flare),,,,https://dex.enosys.global/?,False,2.0,692.0,3.4671008219207002,0.6766423263133001,220976.50,43125.96,,2024-06-23 22:50:18.517587
curve_polygon,Curve (Polygon),,,,https://polygon.curve.fi/,False,1.0,693.0,13.217474079070266,0.6236004490387405,842418.88,39745.32,,2024-06-23 22:50:18.517587
curve_avalanche,Curve (Avalanche),,,,https://avax.curve.fi/,False,1.0,694.0,1.1064244627308004,0.3354540346553225,70518.23,21380.24,,2024-06-23 22:50:18.517587
nanu_exchange,Nanu Exchange,2017.0,Brazil,,https://nanu.digital/,False,1.0,695.0,170.91026099730456,0.2358213192341904,10893006.50,15030.13,7.0,2024-06-23 22:50:18.517587
impossible-finance-humanode,Impossible Finance (Humanode),,,,https://app.impossible.finance/swap,False,1.0,696.0,0.1685548257988088,0.1685548257988088,10742.88,10742.88,,2024-06-23 22:50:18.517587
crodex,Crodex,,,,https://swap.crodex.app/#/swap,False,1.0,697.0,0.0342738291603848,0.0342738291603848,2184.45,2184.45,,2024-06-23 22:50:18.517587
komodo_wallet,Komodo Wallet,2019.0,Netherlands,"Komodo Wallet is a multi-coin wallet, bridge, and DEX rolled into one app. Atomic swaps are designed such that both traders either receive the funds they desire, or nothing happens at all and both traders retain the funds they started with.",https://atomicdex.io/en/,False,1.0,698.0,0.0271837481467421,0.0271837481467421,1732.56,1732.56,5.0,2024-06-23 22:50:18.517587
secondbtc,SecondBTC,2018.0,India,,https://secondbtc.com,False,1.0,699.0,285.8545980341001,0.0272377207626117,18219011.41,1736.00,6.0,2024-06-23 22:50:18.517587
kyberswap_classic_bsc,KyberSwap Classic (BSC),2018.0,,,https://kyberswap.com/,False,,700.0,0.0266166257206413,0.0266166257206413,1696.42,1696.42,6.0,2024-06-23 22:50:18.517587
purcow,Purcow,2017.0,Hong Kong,,https://www.purcow.io/,False,1.0,701.0,302.0131175998046,0.0265209386372798,19248878.53,1690.32,7.0,2024-06-23 22:50:18.517587
citadelswap,CitadelSwap,,,,https://app.citadelswap.xyz/,False,2.0,702.0,0.0220289505204218,0.0220289505204218,1404.02,1404.02,,2024-06-23 22:50:18.517587
mm-finance-arbitrum,MM Finance (Arbitrum),,,,https://arbimm.finance/swap,False,1.0,703.0,0.0167171252947966,0.0167171252947966,1065.47,1065.47,,2024-06-23 22:50:18.517587
aprobit,Aprobit,2020.0,South Korea,"Established in 2019, APROBIT is a centralized cryptocurrency exchange located in South Korea. APROBIT formed the global alliance ranging from finance, fintech professionals, solution companies to blockchain associations. By sharing the order book with Bitfinex, APROBIT guarantees top-level trading liquidity. ",https://www.aprobit.com/,False,1.0,704.0,0.0080885451713819,0.0080885451713819,515.53,515.53,4.0,2024-06-23 22:50:18.517587
globiance,Globiance,,,,https://dex.globiance.com/swap,False,1.0,705.0,0.0025343624309119,0.0025343624309119,161.53,161.53,,2024-06-23 22:50:18.517587
lfgswap,LFGswap,,,,https://app.lfgswap.finance/swap,False,1.0,706.0,0.0001005955412915,0.0001005955412915,6.41,6.41,,2024-06-23 22:50:18.517587
forge,Forge,,,,https://app.forge.trade/#/swap,False,3.0,708.0,0.0201050916498152,0.0,1281.40,0.00,,2024-06-23 22:50:18.517587
howswap,HowSwap,2024.0,India,"HowSwap is the decentralized exchange of the Howinu (HOW) coin. HowSwap enables users to provide liquidity and swap different tokens while earning its governance token HCAT.Howswap is a decentralized exchange for swapping BEP20 tokens on Binance Smart Chain.Howswap uses an automated market maker (AMM) model where users trade against a liquidity pool. Such pools are filled with users’ funds. They deposit them into the pool, receiving liquidity provider (or LP) tokens in return. They can use those tokens to reclaim their share, plus a portion of the trading fees.",https://howswap.com,False,1.0,709.0,0.0076964137580468,0.0,490.53,0.00,0.0,2024-06-23 22:50:18.517587
dackieswap-v3-mode,DackieSwap V3 (Mode),,,,https://www.dackieswap.xyz/swap?chain=mode,False,1.0,710.0,0.0033314598864684,0.0,212.33,0.00,,2024-06-23 22:50:18.517587
bitgenie-merlin-chain,BitGenie,,,,https://www.bitgenie.io/swap,False,1.0,711.0,12.01715293581329,0.0,765916.13,0.00,,2024-06-23 22:50:18.517587
retherswap,Retherswap,,,,https://app.retherswap.org/swap/#,False,1.0,712.0,7.02668939683e-05,0.0,4.48,0.00,,2024-06-23 22:50:18.517587
line-hub-v3,Line Hub V3,,,,https://linehub.io/apps/swap,False,1.0,713.0,0.0304487003416097,0.0,1940.66,0.00,,2024-06-23 22:50:18.517587
swapline-shimmerevm,Swapline (ShimmerEVM) ,,,,https://app.swapline.com/swap,False,1.0,714.0,0.0003685581188472,0.0,23.49,0.00,,2024-06-23 22:50:18.517587
rockswap,Rockswap,,,,https://rock-swap.io/#/swap,False,1.0,715.0,0.0009677374097101,0.0,61.68,0.00,,2024-06-23 22:50:18.517587
marswap,MARSWAP,2023.0,United Kingdom,Marswap was built for the Shibarium Network,https://dex.marswap.exchange,False,1.0,716.0,0.0033658509906385,0.0,214.52,0.00,1.0,2024-06-23 22:50:18.517587
hakuswap,HakuSwap,,,"HakuSwap is a crypto world for users to trade, earn, and game. It is the premier choice for projects on Avalanche with features including AMM, NFT, and GameFi.",https://hakuswap.com/,False,1.0,717.0,0.0012854065699353,0.0,81.93,0.00,,2024-06-23 22:50:18.517587
citex,CITEX,2018.0,British Virgin Islands,"CITEX is a convenient platform to manage cryptocurrencies, always committed to providing users with more secure, convenient, intelligent and innovative cryptocurrency management services. CITEX offers spot trading, mining, investment, incubation, OTC trading, earn, derivatives and other products.",https://www.citex.io/,False,,718.0,4048.4265896589113,1491.1863657192014,258027440.31,95041120.90,6.0,2024-06-23 22:50:18.517587
btcturk,BtcTurk | Kripto,2013.0,Turkey,,https://kripto.btcturk.com/en,False,,719.0,1214.5313496872498,468.8077651626931,77408447.06,29879575.43,11.0,2024-06-23 22:50:18.517587
dodo_bsc,DODO (BSC),2021.0,,,https://dodoex.io/,False,,720.0,380.1370228089525,263.80521018927243,24228124.38,16813688.38,3.0,2024-06-23 22:50:18.517587
hyperliquid-spot,Hyperliquid,2024.0,Panama,The decentralized spot exchange on the Hyperliquid L1. ,https://app.hyperliquid.xyz/trade,False,,721.0,191.91010595138448,191.91010595138448,12231436.66,12231436.66,0.0,2024-06-23 22:50:18.517587
cellana-finance,Cellana Finance,2024.0,Vietnam,"Cellana is a community-owned decentralized exchange on the Aptos network that fosters DeFi growth through a sustainable liquidity incentives model. This innovative DEX is the first ever which uses the Ve(3,3) Model in Move Language.",https://cellana.finance/,False,,722.0,320.28089873284983,146.05080907549967,20413179.95,9308583.37,0.0,2024-06-23 22:50:18.517587
dodo,DODO (Ethereum),2020.0,,,https://app.dodoex.io/,False,,723.0,1577.3155790968674,94.8352926562858,100530586.99,6044350.14,4.0,2024-06-23 22:50:18.517587
matcha_ethereum,Matcha (Ethereum),2017.0,United States,"[Matcha](https://matcha.xyz/) is a DEX aggregator, built by 0x. With over 4 million tokens indexed across 9 blockchains, the decentralized exchange provides aggregated liquidity from +100 sources, and the most efficient trade execution through smart routing. Matcha offers swaps, limit orders and cross chain trades, having enabled over $62B and 3.5M+ trades as the first consumer-facing product by the 0x team.  Founded in 2017 by Will Warren and Amir Bandeali, the team has made significant technical contributions, including the NFT token standard (ERC721), the creation of Wrapped ETH, and has raised $109M up to Series B from leading investors as Greylock, Pantera Capital, and Coinbase.",https://matcha.xyz/,False,,724.0,90.69025954982945,90.69025954982945,5780165.46,5780165.46,7.0,2024-06-23 22:50:18.517587
thorswap,THORChain,2021.0,,,https://app.thorswap.finance/,False,,725.0,1020.3003111072281,83.11232099648281,65029085.20,5297183.73,3.0,2024-06-23 22:50:18.517587
coinsbit,Coinsbit,,Estonia,,https://coinsbit.io/,False,,726.0,8180.752246164495,73.14403197949227,521402207.79,4661852.43,,2024-06-23 22:50:18.517587
openocean_finance,OpenOcean,2020.0,,,https://openocean.finance/,False,,727.0,155.7679263485742,70.68618607172924,9927906.17,4505201.03,4.0,2024-06-23 22:50:18.517587
thala,Thala,,,,https://app.thala.fi/,False,,728.0,94.3306355045179,66.81556259493705,6012185.69,4258505.92,,2024-06-23 22:50:18.517587
maverick_protocol_base,Maverick Protocol (Base),,,,https://www.mav.xyz/,False,,729.0,63.93359282716036,63.93359282716036,4074822.88,4074822.88,,2024-06-23 22:50:18.517587
woofi,WOOFi,,,,https://fi.woo.org/,False,,730.0,75.52683762752139,58.329579013132864,4813721.12,3717649.72,,2024-06-23 22:50:18.517587
upbit_indonesia,Upbit Indonesia ,2018.0,Indonesia,,https://id.upbit.com/home,False,,731.0,41.40742596775358,41.40742596775358,2639112.23,2639112.23,6.0,2024-06-23 22:50:18.517587
minswap,Minswap,,,,https://minswap.org/,False,,732.0,28.371178510205645,28.371178510205645,1808243.87,1808243.87,,2024-06-23 22:50:18.517587
mudrex,Mudrex,2018.0,India,"Mudrex is a global crypto investment platform started in 2018 backed by Y Combinator, Akram Ventures and Nexus Venture Partners",https://mudrex.com/,False,,733.0,26.570139729856294,26.570139729856294,1693454.23,1693454.23,6.0,2024-06-23 22:50:18.517587
sunswap_v1,SUN.io,,,,https://sunswap.com/#/home,False,,734.0,25.09257343630439,25.09257343630439,1599281.19,1599281.19,,2024-06-23 22:50:18.517587
tidex,Tidex,2017.0,Lithuania,,https://tidex.com/,False,,735.0,4003.380751082682,24.4085817139267,255156432.98,1555686.81,7.0,2024-06-23 22:50:18.517587
matcha_arbitrum_one,Matcha (Arbitrum One),2017.0,United States,"[Matcha](https://matcha.xyz/) is a DEX aggregator, built by 0x. With over 4 million tokens indexed across 9 blockchains, the decentralized exchange provides aggregated liquidity from +100 sources, and the most efficient trade execution through smart routing. Matcha offers swaps, limit orders and cross chain trades, having enabled over $62B and 3.5M+ trades as the first consumer-facing product by the 0x team.  Founded in 2017 by Will Warren and Amir Bandeali, the team has made significant technical contributions, including the NFT token standard (ERC721), the creation of Wrapped ETH, and has raised $109M up to Series B from leading investors as Greylock, Pantera Capital, and Coinbase.",https://matcha.xyz,False,,736.0,21.707215823835494,21.707215823835494,1383514.61,1383514.61,7.0,2024-06-23 22:50:18.517587
magic_eden_runes,Magic Eden (Runes),2022.0,,,https://magiceden.io/runes,False,,737.0,19.12673102,19.12673102,1219046.79,1219046.79,2.0,2024-06-23 22:50:18.517587
hydradx,Hydration,,,,https://hydradx.io/,False,,738.0,14.36667993966049,14.36667993966049,915663.79,915663.79,,2024-06-23 22:50:18.517587
aftermath_finance,Aftermath Finance,2023.0,Panama,"Aftermath Finance is building a full-suite of onchain DeFi products in the Sui ecosystem, ranging from a Spot AMM, liquid staking, DEX aggregator to orderbook-based perpetuals.",https://aftermath.finance,False,,739.0,13.154712366135577,13.154712366135577,838418.75,838418.75,1.0,2024-06-23 22:50:18.517587
bibox,Bibox,2017.0,Estonia,"Bibox, the first AI-powered﻿digital asset exchange, was established in 2017 and is one of the few﻿ blockchain enterprises that has obtained﻿ the Swiss VQF license. In the past years, Bibox has received praise and recognition from worldwide﻿ cryptocurrency experts and traders for our﻿ robust and secure system, great variety of trading options, innovative listing programs and first-class customer service.",https://www.bibox.com/,False,,740.0,8387.381481838927,12.090680890098247,534571771.72,770602.45,7.0,2024-06-23 22:50:18.517587
matcha_base,Matcha (Base),2017.0,United States,"[Matcha](https://matcha.xyz/) is a DEX aggregator, built by 0x. With over 4 million tokens indexed across 9 blockchains, the decentralized exchange provides aggregated liquidity from +100 sources, and the most efficient trade execution through smart routing. Matcha offers swaps, limit orders and cross chain trades, having enabled over $62B and 3.5M+ trades as the first consumer-facing product by the 0x team.  Founded in 2017 by Will Warren and Amir Bandeali, the team has made significant technical contributions, including the NFT token standard (ERC721), the creation of Wrapped ETH, and has raised $109M up to Series B from leading investors as Greylock, Pantera Capital, and Coinbase.",https://matcha.xyz,False,,741.0,11.037095070014947,11.037095070014947,703451.90,703451.90,7.0,2024-06-23 22:50:18.517587
defichain,DeFiChain DEX,,,,https://defichain.com/,False,,742.0,12.311231662140116,10.602641197909252,784659.30,675761.88,,2024-06-23 22:50:18.517587
ref_finance,Ref Finance,,,,https://app.ref.finance,False,,743.0,10.326040150038095,10.326040150038095,658132.65,658132.65,,2024-06-23 22:50:18.517587
coinbase_international,Coinbase International Exchange,,,,https://international.coinbase.com/,False,,744.0,43.248383596261576,9.948935899606573,2756446.11,634097.82,,2024-06-23 22:50:18.517587
thorwallet,THORWallet DEX,2021.0,,,https://app.thorwallet.org/swap,False,,745.0,9.13614453540084,9.13614453540084,582294.36,582294.36,3.0,2024-06-23 22:50:18.517587
stellar_term,StellarTerm,,,,https://stellarterm.com/,False,,746.0,6.3656710848846165,6.3656710848846165,405717.57,405717.57,,2024-06-23 22:50:18.517587
okex_ordinals,OKX Ordinals,,,,https://www.okx.com/web3/marketplace/ordinals/brc20,False,,747.0,6.03338548,6.03338548,384539.27,384539.27,,2024-06-23 22:50:18.517587
matcha_optimism,Matcha (Optimism),2017.0,United States,"[Matcha](https://matcha.xyz/) is a DEX aggregator, built by 0x. With over 4 million tokens indexed across 9 blockchains, the decentralized exchange provides aggregated liquidity from +100 sources, and the most efficient trade execution through smart routing. Matcha offers swaps, limit orders and cross chain trades, having enabled over $62B and 3.5M+ trades as the first consumer-facing product by the 0x team.  Founded in 2017 by Will Warren and Amir Bandeali, the team has made significant technical contributions, including the NFT token standard (ERC721), the creation of Wrapped ETH, and has raised $109M up to Series B from leading investors as Greylock, Pantera Capital, and Coinbase.",https://matcha.xyz,False,,748.0,5.28554012191733,5.28554012191733,336875.17,336875.17,7.0,2024-06-23 22:50:18.517587
altcointrader,AltcoinTrader,2015.0,South Africa,,https://www.altcointrader.co.za/,False,,749.0,5.304901570103737,5.304901570103737,338109.17,338109.17,9.0,2024-06-23 22:50:18.517587
flowx-finance,FlowX Finance,2022.0,Singapore,The Ecosystem-focused DEX built on the Sui Blockchain,https://flowx.finance/,False,,750.0,4.439995323712986,4.439995323712986,282984.17,282984.17,2.0,2024-06-23 22:50:18.517587
curve-bsc,Curve (BSC),,,,https://curve.fi/#/bsc/swap,False,5.0,751.0,4.692216317939936,4.692216317939936,299059.53,299059.53,,2024-06-23 22:50:18.517587
tokenlon,Tokenlon,2019.0,British Virgin Islands,"Tokenlon is a decentralized exchange powered by 0x protocol. The goal of the project to provide a secure, reliable and seamless trading experience to the masses.",https://tokenlon.im/instant,False,,752.0,50.07952111909394,4.1817069191862215,3191830.30,266522.09,5.0,2024-06-23 22:50:18.517587
icpswap,ICPSwap,,,,https://app.icpswap.com/swap,False,,753.0,3.960407552558407,3.960407552558407,252417.53,252417.53,,2024-06-23 22:50:18.517587
