id,name,year_established,country,description,url,has_trading_incentive,trust_score,trust_score_rank,trade_vol_24h_btc,trade_vol_24h_btc_normalized,trade_vol_24h_usd_normalized,trade_vol_24h_usd,age_of_exchange,ingested_at
woofswap,WoofSwap,2023.0,Aland Islands,"🌟The first ve(3,3) DEX on #Shibarium, and more! Join veWOOF's Ecosystem Expansion on Shibarium 🚀🔄💎",https://www.woofswap.finance/,False,2.0,641.0,0.5195061491933773,0.5195061491933773,34771.50,34771.50,1.0,2024-06-14 08:34:58.428855
apeswap_polygon,ApeSwap (Polygon),2021.0,,"ApeSwap is a Decentralized Autonomous Organization (DAO) that offers a full suite of tools to explore and engage with decentralized finance opportunities. Using the products within our DeFi Hub, users and partners can tap into this new wave of financial innovation in a secure, transparent, and globally accessible way.

- Join the ApeSwap ecosystem by interacting with our community, using our DeFi products, and purchasing our native tokens, BANANA and GNANA
- Swap between different cryptocurrency tokens on BNB Chain and Polygon using our decentralized exchange
- Provide liquidity for cryptocurrency token pairs to facilitate swapping and receive liquidity provider (LP) tokens that earn trading fees (liquidity mining)
- Stake BANANA or GNANA in Staking Pools to earn tokens from partner projects
- Stake LP tokens in Yield Farms to earn BANANA - Lend and borrow crypto assets with the ApeSwap Lending Network
- Participate in Initial Ape Offerings for new crypto projects",https://apeswap.finance,False,2.0,642.0,0.4901433349601561,0.4901433349601561,32806.19,32806.19,3.0,2024-06-14 08:34:58.428855
omgfin,Omgfin,2018.0,Estonia,,https://omgfin.com/exchange/,False,2.0,643.0,548.2504480775924,0.4490967512525186,30058.87,36695405.79,6.0,2024-06-14 08:34:58.428855
magicswap,Magicswap,,,,https://magicswap.lol/,False,2.0,644.0,0.1895037838458724,0.1895037838458724,12683.84,12683.84,,2024-06-14 08:34:58.428855
wagyuswap,WagyuSwap,,,"WagyuSwap is the first decentralized exchange on the Velas Network, a blockchain with much lower transaction costs than Ethereum, Bitcoin, and Binance Smart Chain. Velas is clocked as the fastest blockchain in the world.",https://exchange.wagyuswap.app/swap,False,2.0,645.0,0.1576235405626334,0.1576235405626334,10550.03,10550.03,,2024-06-14 08:34:58.428855
kibbleswap,KibbleSwap,,,,https://www.kibbleswap.dog/swap,False,2.0,646.0,0.1289458484355826,0.1289458484355826,8630.58,8630.58,,2024-06-14 08:34:58.428855
oracleswap,Oracleswap,,,,https://dex.oracleswap.io/en/swap?,False,2.0,647.0,0.1236443124994053,0.1236443124994053,8275.74,8275.74,,2024-06-14 08:34:58.428855
freiexchange,Freiexchange,2016.0,Norway,,https://freiexchange.com/,,3.0,648.0,0.1163552112878199,0.1163552112878199,7787.87,7787.87,8.0,2024-06-14 08:34:58.428855
scrollswap,ScrollSwap,,,,https://dex.scrollswap.app/?#/swap,False,2.0,649.0,0.1024301237532415,0.1024301237532415,6855.84,6855.84,,2024-06-14 08:34:58.428855
usdfi,USDFI,,,,https://usdfi.com/,False,2.0,650.0,0.0805684249797576,0.0805684249797576,5392.59,5392.59,,2024-06-14 08:34:58.428855
zenlink_astar,Zenlink (Astar),,,,https://dex.zenlink.pro/#/swap,False,2.0,651.0,0.0781589057661262,0.0781589057661262,5231.32,5231.32,,2024-06-14 08:34:58.428855
vapordex,VaporDex,2021.0,Bahamas,,https://app.vapordex.io/swap,False,2.0,652.0,0.0679250286266587,0.0679250286266587,4546.35,4546.35,3.0,2024-06-14 08:34:58.428855
punkswap,Punkswap,,,,https://app.punkswap.exchange/swap/,False,2.0,653.0,0.0630651508677428,0.0630651508677428,4221.07,4221.07,,2024-06-14 08:34:58.428855
vitex,ViteX,2019.0,British Virgin Islands,"ViteX is a DEX developed on the Vite public chain and features absolute decentralization, higher security of digital assets and robust economic models for both sending/receiving transactions and confirming transactions.",https://vitex.net/,False,2.0,654.0,0.0518415025380344,0.0518415025380344,3469.85,3469.85,5.0,2024-06-14 08:34:58.428855
globiance,Globiance,,,,https://dex.globiance.com/swap,False,2.0,655.0,0.0509928441007217,0.0509928441007217,3413.04,3413.04,,2024-06-14 08:34:58.428855
swych,SWYCH,,,,https://app.titano.finance/swap,False,2.0,656.0,0.033505275722793,0.033505275722793,2242.57,2242.57,,2024-06-14 08:34:58.428855
soulswap,Soulswap,,,,https://soulswap.finance/,False,2.0,657.0,0.0258531984117756,0.0258531984117756,1730.40,1730.40,,2024-06-14 08:34:58.428855
morpheus_swap,Morpheus Swap,,,,https://morpheusswap.finance/,False,2.0,658.0,0.0255914696216829,0.0255914696216829,1712.88,1712.88,,2024-06-14 08:34:58.428855
birake,Birake,2018.0,Estonia,,https://birake.com,False,2.0,659.0,0.02196023,0.02196023,1469.84,1469.84,6.0,2024-06-14 08:34:58.428855
cyberblast-v3,Cyberblast V3,,,,https://cyberblast.io/trade,False,2.0,660.0,0.0210298864101819,0.0210298864101819,1407.57,1407.57,,2024-06-14 08:34:58.428855
citadelswap,CitadelSwap,,,,https://app.citadelswap.xyz/,False,2.0,661.0,0.0188171790284089,0.0188171790284089,1259.47,1259.47,,2024-06-14 08:34:58.428855
radioshack_polygon_pos,RadioShack (Polygon),,,"RadioShack is a 100-year-old brand that now aims to be the first protocol to bridge the gap to mainstream usage of blockchain and cryptocurrencies.

As a first step, RadioShack is fixing the chaotic and dispersed nature of liquidity addition on today's AMMs. To solve this problem, RadioShack aims to significantly reduce the diameter of the graph of swappable tokens, and increase liquidity per pair. This will be achieved by using a single large-degree node (the RADIO node) to create what they refer to as The Starfish Topology: a pairing of the single large node with all swappable pairs.",https://app.radioshack.org/swap?,False,2.0,662.0,0.017585434068586,0.017585434068586,1177.03,1177.03,,2024-06-14 08:34:58.428855
photonswap,PhotonSwap (Cronos),,,,https://photonswap.finance/,False,2.0,663.0,0.0171184666371637,0.0171184666371637,1145.77,1145.77,,2024-06-14 08:34:58.428855
levinswap_xdai,Levinswap (xDai),,,,https://app.levinswap.org/#/swap,False,2.0,664.0,0.0166174483333176,0.0166174483333176,1112.24,1112.24,,2024-06-14 08:34:58.428855
zipswap,ZipSwap,2022.0,,"Zipswap is a more gas efficient, optimistic rollup native swap. Based on a modified UniswapV2 codebase, the goal of ZipSwap is to provide users with lowest fee possible on optimistic rollups.",https://zipswap.fi,False,2.0,665.0,0.0125917347097801,0.0125917347097801,842.79,842.79,2.0,2024-06-14 08:34:58.428855
bitexbook,BITEXBOOK,2018.0,Saint Vincent and the Grenadines,,https://bitexbook.com,False,2.0,666.0,0.0122370471053154,0.0122370471053154,819.05,819.05,6.0,2024-06-14 08:34:58.428855
duckydefi,DuckyDeFi,2022.0,,DuckyDeFi is the first fair launch DEX on Cronos Chain.,https://duckydefi.com/,False,2.0,667.0,0.0111490935572117,0.0111490935572117,746.23,746.23,2.0,2024-06-14 08:34:58.428855
zenlink_moonriver,Zenlink (Moonriver),,,,https://dex.zenlink.pro/#/swap,False,2.0,668.0,0.0076203992666213,0.0076203992666213,510.05,510.05,,2024-06-14 08:34:58.428855
spin,Spin,2022.0,British Virgin Islands,"The best of centralized and decentralized finance in one on-chain trading solution, built on Near",https://spin.fi/,False,2.0,669.0,0.0073343475021948,0.0073343475021948,490.90,490.90,2.0,2024-06-14 08:34:58.428855
excalibur,Excalibur,2022.0,,"Excalibur Exchange is a Decentralized protocol built with a focus on sustainability and capital efficiency. Ownership and governance of the protocol will be truly decentralized, from day one vesting into the hands of traders, liquidity providers and listed projects growing the ecosystem. Advanced shareholding mechanisms, time vault staking & project-owned liquidity ensure that we can reach this holy grail.",https://app.excalibur.exchange/,False,2.0,670.0,0.0072387247723699,0.0072387247723699,484.50,484.50,2.0,2024-06-14 08:34:58.428855
apeswap-arbitrum,Apeswap (Arbitrum),,,,https://apeswap.finance/swap,False,2.0,671.0,0.0046262281444026,0.0046262281444026,309.64,309.64,,2024-06-14 08:34:58.428855
mm-finance-arbitrum,MM Finance (Arbitrum),,,,https://arbimm.finance/swap,False,2.0,672.0,0.0042803821689649,0.0042803821689649,286.49,286.49,,2024-06-14 08:34:58.428855
sterling,Sterling,,,,https://www.sterling.finance/,False,2.0,673.0,0.0037210794636403,0.0037210794636403,249.06,249.06,,2024-06-14 08:34:58.428855
marswap,MARSWAP,2023.0,United Kingdom,Marswap was built for the Shibarium Network,https://dex.marswap.exchange,False,2.0,674.0,0.0020246654817062,0.0020246654817062,135.51,135.51,1.0,2024-06-14 08:34:58.428855
powswap,Powswap,,,,https://app.powswap.io/#/swap?chain=ethereum_pow,False,2.0,675.0,0.0010336518358543,0.0010336518358543,69.18,69.18,,2024-06-14 08:34:58.428855
uniwswap,UniWswap,,,,https://app.uniwswap.com/#/swap,False,2.0,676.0,0.0003267211334197,0.0003267211334197,21.87,21.87,,2024-06-14 08:34:58.428855
dackieswap-v3-mode,DackieSwap V3 (Mode),,,,https://www.dackieswap.xyz/swap?chain=mode,False,2.0,677.0,0.006346504434164,0.0,0.00,424.78,,2024-06-14 08:34:58.428855
bishang,Bishang,2018.0,Malaysia,,https://www.bishang.pro,True,2.0,678.0,3824.2614494774084,0.0,0.00,255964817.21,6.0,2024-06-14 08:34:58.428855
honorswap,HonorSwap,,,,https://honorswap.com/swap,False,2.0,679.0,0.0426999316074508,0.0,0.00,2857.98,,2024-06-14 08:34:58.428855
rockswap,Rockswap,,,,https://rock-swap.io/#/swap,False,2.0,680.0,0.0143571111316998,0.0,0.00,960.95,,2024-06-14 08:34:58.428855
auroraswap,AuroraSwap,2021.0,,,https://swap.auroraswap.net/#/swap,False,2.0,681.0,0.0708146582809849,0.0,0.00,4739.75,3.0,2024-06-14 08:34:58.428855
gasx,GasX,,,,https://app.gasturbo.io/#/,False,2.0,682.0,0.3551631642080775,0.0,0.00,23771.72,,2024-06-14 08:34:58.428855
curve_arbitrum,Curve (Arbitrum),,,,https://arbitrum.curve.fi/,False,1.0,683.0,131.51185147884527,10.113313379167293,676902.57,8802328.89,,2024-06-14 08:34:58.428855
financex,FinanceX,2018.0,Singapore,,https://financex.trade/,False,1.0,684.0,39.51164806897381,5.197719130682196,347892.85,2644586.91,6.0,2024-06-14 08:34:58.428855
curve_polygon,Curve (Polygon),,,,https://polygon.curve.fi/,False,1.0,685.0,43.953915673783236,1.747446974424864,116959.82,2941916.01,,2024-06-14 08:34:58.428855
mdex_bsc,Mdex BSC,2021.0,Singapore,,https://bsc.mdex.com/#/swap,True,1.0,686.0,9.735734964618691,1.666839865225694,111564.64,651630.56,3.0,2024-06-14 08:34:58.428855
nanu_exchange,Nanu Exchange,2017.0,Brazil,,https://nanu.digital/,False,1.0,687.0,306.06480955928697,0.4735667665451239,31696.69,20485477.80,7.0,2024-06-14 08:34:58.428855
ramses-v2,Ramses V2,,,,https://cl.ramses.exchange/swap,False,1.0,688.0,598.9646584808247,0.3670502293890777,24567.34,40089800.70,,2024-06-14 08:34:58.428855
curve_fantom,Curve (Fantom),,,,https://ftm.curve.fi/,False,1.0,689.0,0.363370571142195,0.363370571142195,24321.06,24321.06,,2024-06-14 08:34:58.428855
step-exchange,Step Exchange,,,,https://app.step.exchange/#/swap,False,1.0,690.0,0.2398305525622838,0.2398305525622838,16052.30,16052.30,,2024-06-14 08:34:58.428855
comethswap,ComethSwap,2021.0,France,"ComethSwap is a layer 2 decentralized exchange, which let you swap any ERC20 tokens at low cost in no time.",https://swap.cometh.io,False,1.0,691.0,0.1812274384247342,0.1812274384247342,12129.88,12129.88,3.0,2024-06-14 08:34:58.428855
secondbtc,SecondBTC,2018.0,India,,https://secondbtc.com,False,1.0,692.0,595.993698611779,0.0546976812422939,3661.02,39890948.92,6.0,2024-06-14 08:34:58.428855
crodex,Crodex,,,,https://swap.crodex.app/#/swap,False,1.0,693.0,0.0541621667070373,0.0541621667070373,3625.17,3625.17,,2024-06-14 08:34:58.428855
purcow,Purcow,2017.0,Hong Kong,,https://www.purcow.io/,False,1.0,694.0,615.156044246301,0.053258268578023,3564.67,41173519.78,7.0,2024-06-14 08:34:58.428855
komodo_wallet,Komodo Wallet,2019.0,Netherlands,"Komodo Wallet is a multi-coin wallet, bridge, and DEX rolled into one app. Atomic swaps are designed such that both traders either receive the funds they desire, or nothing happens at all and both traders retain the funds they started with.",https://atomicdex.io/en/,False,1.0,695.0,0.0224568123877747,0.0224568123877747,1503.08,1503.08,5.0,2024-06-14 08:34:58.428855
hebeswap,Hebeswap,,,,https://app.hebeswap.com/#/swap,False,1.0,696.0,0.0220115316403684,0.0220115316403684,1473.27,1473.27,,2024-06-14 08:34:58.428855
zebitex,Zebitex,2018.0,France,"Established on 28 November 2018, ZEBITEX is a centralized European cryptocurrency exchange, based in Toulouse, France. ZEBITEX is founded by Christophe Villegas and Pierre-Guy Bareges, two widely-renowned figures on the French cryptocurrency stage. ZEBITEX is the third company of Digital Service Group. The founders are also running the highly-successful and trusted ZeBitcoin broker and DIGYCODE, the first prepaid service voucher in France, Monaco and Reunion island that allows for the exchange of euros against cryptocurrencies. ",https://zebitex.com/,False,1.0,697.0,0.0097346522650028,0.0097346522650028,651.56,651.56,6.0,2024-06-14 08:34:58.428855
aprobit,Aprobit,2020.0,South Korea,"Established in 2019, APROBIT is a centralized cryptocurrency exchange located in South Korea. APROBIT formed the global alliance ranging from finance, fintech professionals, solution companies to blockchain associations. By sharing the order book with Bitfinex, APROBIT guarantees top-level trading liquidity. ",https://www.aprobit.com/,False,1.0,698.0,0.0080775545151245,0.0080775545151245,540.65,540.65,4.0,2024-06-14 08:34:58.428855
tangoswap,TangoSwap,,,,https://tangoswap.cash/swap,False,1.0,699.0,0.0029937231460924,0.0029937231460924,200.38,200.38,,2024-06-14 08:34:58.428855
derpdex,DerpDEX (zkSync),2023.0,British Virgin Islands,"Trade, earn, stake, and launch crypto with the most best DEX on the internet. Make derp great again!",https://app.derpdex.com/,False,1.0,700.0,0.0015257075120201,0.0015257075120201,102.12,102.12,1.0,2024-06-14 08:34:58.428855
solarflare,Solarflare,,,"Solarflare is a decentralized exchange, providing liquidity and enabling peer-to-peer transactions on the Moonbeam Network. 
The goal is to provide a comprehensive and convenient, one-stop platform for the cryptocurrency community.",https://app.solarflare.io/exchange/swap,False,2.0,701.0,0.0002984688237832,0.0002984688237832,19.98,19.98,,2024-06-14 08:34:58.428855
forge,Forge,,,,https://app.forge.trade/#/swap,False,1.0,702.0,0.0049978415482339,0.0,0.00,334.51,,2024-06-14 08:34:58.428855
fathom-dex,Fathom DEX,,,,https://dapp.fathom.fi/#/swap,False,1.0,703.0,0.0483959518433336,0.0,0.00,3239.23,,2024-06-14 08:34:58.428855
howswap,HowSwap,2024.0,India,"HowSwap is the decentralized exchange of the Howinu (HOW) coin. HowSwap enables users to provide liquidity and swap different tokens while earning its governance token HCAT.Howswap is a decentralized exchange for swapping BEP20 tokens on Binance Smart Chain.Howswap uses an automated market maker (AMM) model where users trade against a liquidity pool. Such pools are filled with users’ funds. They deposit them into the pool, receiving liquidity provider (or LP) tokens in return. They can use those tokens to reclaim their share, plus a portion of the trading fees.",https://howswap.com,False,2.0,704.0,0.0051799029555626,0.0,0.00,346.70,0.0,2024-06-14 08:34:58.428855
jupiter,Jupiter,2021.0,,"Jupiter is the key liquidity aggregator for Solana, offering the widest range of tokens and best route discovery between any token pair. ",https://jup.ag/,False,,705.0,13310.727985627274,13310.727985627274,890911382.71,890911382.71,3.0,2024-06-14 08:34:58.428855
cellana-finance,Cellana Finance,2024.0,Vietnam,"Cellana is a community-owned decentralized exchange on the Aptos network that fosters DeFi growth through a sustainable liquidity incentives model. This innovative DEX is the first ever which uses the Ve(3,3) Model in Move Language.",https://cellana.finance/,False,,706.0,331.04786059358497,331.04786059358497,22157639.13,22157639.13,0.0,2024-06-14 08:34:58.428855
coinsbit,Coinsbit,,Estonia,,https://coinsbit.io/,False,,707.0,19200.53557632958,273.45673913285566,18302959.98,1285126983.10,,2024-06-14 08:34:58.428855
matcha_ethereum,Matcha (Ethereum),2017.0,United States,"[Matcha](https://matcha.xyz/) is a DEX aggregator, built by 0x. With over 4 million tokens indexed across 9 blockchains, the decentralized exchange provides aggregated liquidity from +100 sources, and the most efficient trade execution through smart routing. Matcha offers swaps, limit orders and cross chain trades, having enabled over $62B and 3.5M+ trades as the first consumer-facing product by the 0x team.  Founded in 2017 by Will Warren and Amir Bandeali, the team has made significant technical contributions, including the NFT token standard (ERC721), the creation of Wrapped ETH, and has raised $109M up to Series B from leading investors as Greylock, Pantera Capital, and Coinbase.",https://matcha.xyz/,False,,708.0,218.16998149896384,218.16998149896384,14602516.11,14602516.11,7.0,2024-06-14 08:34:58.428855
openocean_finance,OpenOcean,2020.0,,,https://openocean.finance/,False,,709.0,206.01627966354235,183.79716368808604,12301880.51,13789046.61,4.0,2024-06-14 08:34:58.428855
thorswap,THORChain,2021.0,,,https://app.thorswap.finance/,False,,710.0,2068.442958397868,180.95864191414384,12111893.06,138444672.46,3.0,2024-06-14 08:34:58.428855
maverick_protocol_base,Maverick Protocol (Base),,,,https://www.mav.xyz/,False,,711.0,174.60946580222708,174.60946580222708,11686931.08,11686931.08,,2024-06-14 08:34:58.428855
dodo_arbitrum,DODO (Arbitrum),,,,https://app.dodoex.io/,False,,712.0,124.14192117853568,124.14192117853568,8309045.96,8309045.96,,2024-06-14 08:34:58.428855
woofi,WOOFi,,,,https://fi.woo.org/,False,,713.0,122.62690473670183,122.62690473670183,8207643.14,8207643.14,,2024-06-14 08:34:58.428855
upbit_indonesia,Upbit Indonesia ,2018.0,Indonesia,,https://id.upbit.com/home,False,,714.0,100.25211574003397,100.25211574003397,6710057.57,6710057.57,6.0,2024-06-14 08:34:58.428855
thala,Thala,,,,https://app.thala.fi/,False,,715.0,95.5208827009528,95.5208827009528,6393387.48,6393387.48,,2024-06-14 08:34:58.428855
one_intro,1INTRO,2024.0,Poland,,https://app.1intro.com/1dex/swap,False,,716.0,85.7515018062873,85.7515018062873,5739504.94,5739504.94,0.0,2024-06-14 08:34:58.428855
dodo_bsc,DODO (BSC),2021.0,,,https://dodoex.io/,False,,717.0,78.16096235254152,78.16096235254152,5231456.24,5231456.24,3.0,2024-06-14 08:34:58.428855
ref_finance,Ref Finance,,,,https://app.ref.finance,False,,718.0,73.99024819885581,73.99024819885581,4952302.71,4952302.71,,2024-06-14 08:34:58.428855
maverick_protocol,Maverick Protocol,,,,https://www.mav.xyz/,False,,719.0,73.44125006551637,73.44125006551637,4915557.26,4915557.26,,2024-06-14 08:34:58.428855
tidex,Tidex,2017.0,Lithuania,,https://tidex.com/,False,,720.0,8366.9352077715,58.24727287238596,3898596.57,560014284.95,7.0,2024-06-14 08:34:58.428855
magic_eden_runes,Magic Eden (Runes),2022.0,,,https://magiceden.io/runes,False,,721.0,52.37279994,52.37279994,3505407.34,3505407.34,2.0,2024-06-14 08:34:58.428855
mudrex,Mudrex,2018.0,India,"Mudrex is a global crypto investment platform started in 2018 backed by Y Combinator, Akram Ventures and Nexus Venture Partners",https://mudrex.com/,False,,722.0,52.19995458594787,52.19995458594787,3493838.49,3493838.49,6.0,2024-06-14 08:34:58.428855
hyperliquid-spot,Hyperliquid,2024.0,Panama,The decentralized spot exchange on the Hyperliquid L1. ,https://app.hyperliquid.xyz/trade,False,,723.0,49.09565661988259,49.09565661988259,3286062.14,3286062.14,0.0,2024-06-14 08:34:58.428855
bibox,Bibox,2017.0,Estonia,"Bibox, the first AI-powered﻿digital asset exchange, was established in 2017 and is one of the few﻿ blockchain enterprises that has obtained﻿ the Swiss VQF license. In the past years, Bibox has received praise and recognition from worldwide﻿ cryptocurrency experts and traders for our﻿ robust and secure system, great variety of trading options, innovative listing programs and first-class customer service.",https://www.bibox.com/,False,,724.0,8354.218111911734,44.61891376706915,2986425.55,559163106.45,7.0,2024-06-14 08:34:58.428855
sunswap_v1,SUN.io,,,,https://sunswap.com/#/home,False,,725.0,42.5190350576498,42.5190350576498,2845876.83,2845876.83,,2024-06-14 08:34:58.428855
thorwallet,THORWallet DEX,2021.0,,,https://app.thorwallet.org/swap,False,,726.0,53.24364802682226,39.76233543781915,2661365.88,3563694.80,3.0,2024-06-14 08:34:58.428855
matcha_base,Matcha (Base),2017.0,United States,"[Matcha](https://matcha.xyz/) is a DEX aggregator, built by 0x. With over 4 million tokens indexed across 9 blockchains, the decentralized exchange provides aggregated liquidity from +100 sources, and the most efficient trade execution through smart routing. Matcha offers swaps, limit orders and cross chain trades, having enabled over $62B and 3.5M+ trades as the first consumer-facing product by the 0x team.  Founded in 2017 by Will Warren and Amir Bandeali, the team has made significant technical contributions, including the NFT token standard (ERC721), the creation of Wrapped ETH, and has raised $109M up to Series B from leading investors as Greylock, Pantera Capital, and Coinbase.",https://matcha.xyz,False,,727.0,31.92381827335513,31.92381827335513,2136719.58,2136719.58,7.0,2024-06-14 08:34:58.428855
maverick_protocol_zksync,Maverick Protocol (zkSync),,,,https://www.mav.xyz/,False,,728.0,22.15108889047036,22.15108889047036,1482612.92,1482612.92,,2024-06-14 08:34:58.428855
minswap,Minswap,,,,https://minswap.org/,False,,729.0,20.840243694142767,20.840243694142767,1394875.65,1394875.65,,2024-06-14 08:34:58.428855
coinbase_international,Coinbase International Exchange,,,,https://international.coinbase.com/,False,,730.0,19.255984715698485,19.255984715698485,1288838.30,1288838.30,,2024-06-14 08:34:58.428855
matcha_arbitrum_one,Matcha (Arbitrum One),2017.0,United States,"[Matcha](https://matcha.xyz/) is a DEX aggregator, built by 0x. With over 4 million tokens indexed across 9 blockchains, the decentralized exchange provides aggregated liquidity from +100 sources, and the most efficient trade execution through smart routing. Matcha offers swaps, limit orders and cross chain trades, having enabled over $62B and 3.5M+ trades as the first consumer-facing product by the 0x team.  Founded in 2017 by Will Warren and Amir Bandeali, the team has made significant technical contributions, including the NFT token standard (ERC721), the creation of Wrapped ETH, and has raised $109M up to Series B from leading investors as Greylock, Pantera Capital, and Coinbase.",https://matcha.xyz,False,,731.0,18.41589299230242,18.41589299230242,1232609.42,1232609.42,7.0,2024-06-14 08:34:58.428855
matcha_optimism,Matcha (Optimism),2017.0,United States,"[Matcha](https://matcha.xyz/) is a DEX aggregator, built by 0x. With over 4 million tokens indexed across 9 blockchains, the decentralized exchange provides aggregated liquidity from +100 sources, and the most efficient trade execution through smart routing. Matcha offers swaps, limit orders and cross chain trades, having enabled over $62B and 3.5M+ trades as the first consumer-facing product by the 0x team.  Founded in 2017 by Will Warren and Amir Bandeali, the team has made significant technical contributions, including the NFT token standard (ERC721), the creation of Wrapped ETH, and has raised $109M up to Series B from leading investors as Greylock, Pantera Capital, and Coinbase.",https://matcha.xyz,False,,732.0,17.803213058537388,17.803213058537388,1191601.63,1191601.63,7.0,2024-06-14 08:34:58.428855
okex_ordinals,OKX Ordinals,,,,https://www.okx.com/web3/marketplace/ordinals/brc20,False,,733.0,17.468916710000002,17.468916710000002,1169226.56,1169226.56,,2024-06-14 08:34:58.428855
altcointrader,AltcoinTrader,2015.0,South Africa,,https://www.altcointrader.co.za/,False,,734.0,17.398492703888557,17.398492703888557,1164512.96,1164512.96,9.0,2024-06-14 08:34:58.428855
aftermath_finance,Aftermath Finance,2023.0,Panama,"Aftermath Finance is building a full-suite of onchain DeFi products in the Sui ecosystem, ranging from a Spot AMM, liquid staking, DEX aggregator to orderbook-based perpetuals.",https://aftermath.finance,False,,735.0,17.25665072947716,17.25665072947716,1155019.21,1155019.21,1.0,2024-06-14 08:34:58.428855
defichain,DeFiChain DEX,,,,https://defichain.com/,False,,736.0,13.54566138725621,13.54566138725621,906635.91,906635.91,,2024-06-14 08:34:58.428855
tokenlon,Tokenlon,2019.0,British Virgin Islands,"Tokenlon is a decentralized exchange powered by 0x protocol. The goal of the project to provide a secure, reliable and seamless trading experience to the masses.",https://tokenlon.im/instant,False,,737.0,238.8782898637796,13.275703002570443,888567.10,15988561.09,5.0,2024-06-14 08:34:58.428855
hydradx,HydraDX,,,,https://hydradx.io/,False,,738.0,12.156229861744547,12.156229861744547,813638.71,813638.71,,2024-06-14 08:34:58.428855
stellar_term,StellarTerm,,,,https://stellarterm.com/,False,,739.0,11.523949789691196,11.523949789691196,771319.05,771319.05,,2024-06-14 08:34:58.428855
maya-protocol,Maya Protocol,2021.0,Unknown or Invalid Region,Maya Protocol enables cross-chain native swaps with enhanced capital efficiency.,https://www.mayaprotocol.com/,False,,740.0,21.080486137217115,10.664608429583046,713801.76,1410955.51,3.0,2024-06-14 08:34:58.428855
alexgo,ALEX,2022.0,Panama,,https://www.alexlab.co/,False,,741.0,10.212465265696729,10.212465265696729,683538.99,683538.99,2.0,2024-06-14 08:34:58.428855
dodo-avalanche,DODO (Avalanche),2020.0,Singapore,,https://app.dodoex.io/?network=avalanche,False,,742.0,9.903458837006834,9.903458837006834,662856.62,662856.62,4.0,2024-06-14 08:34:58.428855
sovryn,Sovryn DEX,,,,https://www.sovryn.app/,False,,743.0,9.51009876068594,9.51009876068594,636528.31,636528.31,,2024-06-14 08:34:58.428855
icpswap,ICPSwap,,,,https://app.icpswap.com/swap,False,,744.0,8.285186128463938,8.285186128463938,554542.67,554542.67,,2024-06-14 08:34:58.428855
shade_protocol,Shade Protocol,,,,https://shadeprotocol.io/,False,,745.0,6.752454111832719,6.752454111832719,451954.11,451954.11,,2024-06-14 08:34:58.428855
iziswap_zksync,iZiSwap (zkSync),,,,https://izumi.finance/,False,,746.0,6.582113783211954,6.582113783211954,440552.92,440552.92,,2024-06-14 08:34:58.428855
clone,Clone,2023.0,British Virgin Islands,Clone protocol is a Solana DEX optimized for non-native token trading through cloned assets.,https://clone.so/,False,,747.0,6.548014755438822,6.548014755438822,438270.61,438270.61,1.0,2024-06-14 08:34:58.428855
bisq,Bisq,,,,https://bisq.network/,False,,748.0,5.8991784015345035,5.8991784015345035,394842.81,394842.81,,2024-06-14 08:34:58.428855
flowx-finance,FlowX Finance,2022.0,Singapore,The Ecosystem-focused DEX built on the Sui Blockchain,https://flowx.finance/,False,,749.0,5.2816140645784335,5.2816140645784335,353508.09,353508.09,2.0,2024-06-14 08:34:58.428855
caviarnine,CaviarNine,2023.0,British Virgin Islands,"CaviarNine is the leading decentralised exchange on Radix offering a smart trade aggregator, concentrated liquidity DEX, liquid staking and more!",https://www.caviarnine.com/,False,,750.0,5.088124341246871,5.088124341246871,340557.47,340557.47,1.0,2024-06-14 08:34:58.428855
clipper_ethereum,Clipper (Ethereum),,,,https://clipper.exchange/,False,,751.0,11.324793807132188,4.9789284057130185,333248.79,757989.17,,2024-06-14 08:34:58.428855
unisat,UniSat,,,,https://unisat.io/market,False,,752.0,4.91023965,4.91023965,328651.33,328651.33,,2024-06-14 08:34:58.428855
ashswap,Ashswap,2021.0,,,https://app.ashswap.io/,False,,753.0,4.645794369890848,4.645794369890848,310951.52,310951.52,3.0,2024-06-14 08:34:58.428855
ferro_protocol,Ferro Protocol,,,,https://ferroprotocol.com/,False,,754.0,1007.1758639533106,4.391648038690494,293941.04,67412123.71,,2024-06-14 08:34:58.428855
icdex,ICDex,2021.0,Singapore,ICDex is a fully on-chain order book DEX project built on the IC blockchain.,https://iclight.io,False,,755.0,3.427176518917387,3.427176518917387,229387.20,229387.20,3.0,2024-06-14 08:34:58.428855
astrovault,Astrovault,2023.0,Unknown or Invalid Region,"DeFi, Sustainably.",https://astrovault.io,False,,756.0,3.3604662705282506,3.3604662705282506,224922.16,224922.16,1.0,2024-06-14 08:34:58.428855
